ID,title_text,source_url
44842,Una investigadora bajo la piel,https://www.revistaanfibia.com/una-investigadora-la-piel/
44860,"Australia, la reina plebeya",https://www.revistaanfibia.com/australia-la-reina-plebeya/
44922,El género caníbal,https://www.revistaanfibia.com/el-genero-canibal/
44936,La resistencia de la semilla,https://www.revistaanfibia.com/la-resistencia-la-semilla/
45000,Violencia americana,https://www.revistaanfibia.com/violencia-americana/
45007,Lo peor de varios mundos,https://www.revistaanfibia.com/lo-peor-de-varios-mundos/
45026,"Un beso, cincuenta muertos",https://www.revistaanfibia.com/beso-cincuenta-muertos/
45041,"Travestis, negras, boricuas, maricas",https://www.revistaanfibia.com/travestis-negras-boricuas-maricas/
45127,Como un ladrillo en la cara,https://www.revistaanfibia.com/ladrillo-la-cara/
45152,Un asesino de molde,https://www.revistaanfibia.com/un-asesino-de-molde/
45172,"Quién vive, quién muere, quién cuenta tu historia",https://www.revistaanfibia.com/quien-vive-quien-muere-quien-cuenta-tu-historia/
45180,Crímenes de odio,https://www.revistaanfibia.com/crimenes-de-odio/
45173,Más allá de la sangre,https://www.revistaanfibia.com/mas-alla-de-la-sangre/
45216,¿Qué puedo hacer hoy?,https://www.revistaanfibia.com/que-puedo-hacer-hoy/
45234,Toda la verdad,https://www.revistaanfibia.com/toda-la-verdad/
45124,Cultivar atenta contra el negocio narco,https://www.revistaanfibia.com/cultivar-atenta-contra-el-negocio-narco/
45315,La América profunda,https://www.revistaanfibia.com/la-america-profunda/
45508,En la zona salvaje de la poesía,https://www.revistaanfibia.com/en-la-zona-salvaje-de-la-poesia/
45536,Sombra de la corrupción,https://www.revistaanfibia.com/sombra-terrible-la-corrupcion/
45149,Lo que Doña Petrona nos legó,https://www.revistaanfibia.com/lo-que-dona-petrona-nos-lego/
45678,Menos que humanos,https://www.revistaanfibia.com/menos-que-humanos/
45691,Desde Plaza Italia no se ve,https://www.revistaanfibia.com/desde-plaza-italia-no-se-ve/
45712,La ola,https://www.revistaanfibia.com/la-ola/
45807,La capital y los otros,https://www.revistaanfibia.com/la-capital-y-los-otros/
45820,"Te quiero así, sin mundiales ni copas",https://www.revistaanfibia.com/te-quiero-asi-sin-mundiales-ni-copas/
45877,La importancia de lo mínimo,https://www.revistaanfibia.com/la-importancia-de-lo-minimo/
45936,Regó de gloria este suelo,https://www.revistaanfibia.com/rego-de-gloria-este-suelo/
45986,La vida después de Jihad,https://www.revistaanfibia.com/la-vida-despues-de-jihad/
46013,La vida después de Guantánamo,https://www.revistaanfibia.com/la-vida-despues-guantanamo/
46086,Hacerse cargo de la escena,https://www.revistaanfibia.com/hacerse-cargo-la-escena/
46247,El arte de narrar,https://www.revistaanfibia.com/el-arte-de-narrar/
46277,"Arroz, fideos y muñeca política",https://www.revistaanfibia.com/arroz-fideos-y-muneca-politica/
46320,La ciencia es una adicción,https://www.revistaanfibia.com/la-ciencia-es-una-adiccion/
46359,Sangre azul,https://www.revistaanfibia.com/sangre-azul/
46376,200 años. Una palabra,https://www.revistaanfibia.com/200-anos-una-palabra/
46482,Marcha atrás,https://www.revistaanfibia.com/marcha-atras/
46520,Susana contra los millenials,https://www.revistaanfibia.com/susana-los-millenials/
46571,"Bicentenario, afecto y política",https://www.revistaanfibia.com/bicentenario-afecto-politica/
46615,La política es algo más que una inmensa masa verde,https://www.revistaanfibia.com/la-politica-es-algo-mas-que-una-inmensa-masa-verde/
46657,El largo adiós de Moyano,https://www.revistaanfibia.com/el-largo-adios-de-moyano/
46671,"Hablale claro, corto y conciso",https://www.revistaanfibia.com/hablale-claro-corto-y-conciso/
46716,En la calle para desmentir las tinieblas,https://www.revistaanfibia.com/la-calle-desmentir-las-tinieblas/
46783,Cacerolas inorgánicas,https://www.revistaanfibia.com/cacerolas-inorganicas/
46630,Kafka tocó a mi puerta,https://www.revistaanfibia.com/kafka-toco-puerta/
46743,Corazones de odio y frío,https://www.revistaanfibia.com/corazones-odio-frio/
46830,Pura física,https://www.revistaanfibia.com/pura-fisica/
